,merge,value,date,add_time,full_date
872,2024-04-15,1,2024-04-15T04:00:00.000Z,04:00:00.000Z,"April 15, 2024"
873,2024-04-16,6,2024-04-16T04:00:00.000Z,04:00:00.000Z,"April 16, 2024"
874,2024-04-17,3,2024-04-17T04:00:00.000Z,04:00:00.000Z,"April 17, 2024"
875,2024-04-18,1,2024-04-18T04:00:00.000Z,04:00:00.000Z,"April 18, 2024"
876,2024-04-23,2,2024-04-23T04:00:00.000Z,04:00:00.000Z,"April 23, 2024"
877,2024-04-24,1,2024-04-24T04:00:00.000Z,04:00:00.000Z,"April 24, 2024"
878,2024-04-25,2,2024-04-25T04:00:00.000Z,04:00:00.000Z,"April 25, 2024"
879,2024-04-26,1,2024-04-26T04:00:00.000Z,04:00:00.000Z,"April 26, 2024"
880,2024-04-27,1,2024-04-27T04:00:00.000Z,04:00:00.000Z,"April 27, 2024"
881,2024-04-29,1,2024-04-29T04:00:00.000Z,04:00:00.000Z,"April 29, 2024"
882,2024-04-30,2,2024-04-30T04:00:00.000Z,04:00:00.000Z,"April 30, 2024"
883,2024-05-02,3,2024-05-02T04:00:00.000Z,04:00:00.000Z,"May 02, 2024"
884,2024-05-03,1,2024-05-03T04:00:00.000Z,04:00:00.000Z,"May 03, 2024"
885,2024-05-05,2,2024-05-05T04:00:00.000Z,04:00:00.000Z,"May 05, 2024"
886,2024-05-06,1,2024-05-06T04:00:00.000Z,04:00:00.000Z,"May 06, 2024"
887,2024-05-07,1,2024-05-07T04:00:00.000Z,04:00:00.000Z,"May 07, 2024"
888,2024-05-08,5,2024-05-08T04:00:00.000Z,04:00:00.000Z,"May 08, 2024"
889,2024-05-09,3,2024-05-09T04:00:00.000Z,04:00:00.000Z,"May 09, 2024"
890,2024-05-15,4,2024-05-15T04:00:00.000Z,04:00:00.000Z,"May 15, 2024"
891,2024-05-16,1,2024-05-16T04:00:00.000Z,04:00:00.000Z,"May 16, 2024"
892,2024-05-18,1,2024-05-18T04:00:00.000Z,04:00:00.000Z,"May 18, 2024"
893,2024-05-20,1,2024-05-20T04:00:00.000Z,04:00:00.000Z,"May 20, 2024"
894,2024-05-22,1,2024-05-22T04:00:00.000Z,04:00:00.000Z,"May 22, 2024"
895,2024-05-23,2,2024-05-23T04:00:00.000Z,04:00:00.000Z,"May 23, 2024"
896,2024-05-24,1,2024-05-24T04:00:00.000Z,04:00:00.000Z,"May 24, 2024"
897,2024-05-26,3,2024-05-26T04:00:00.000Z,04:00:00.000Z,"May 26, 2024"
898,2024-05-27,4,2024-05-27T04:00:00.000Z,04:00:00.000Z,"May 27, 2024"
899,2024-05-28,5,2024-05-28T04:00:00.000Z,04:00:00.000Z,"May 28, 2024"
900,2024-05-29,2,2024-05-29T04:00:00.000Z,04:00:00.000Z,"May 29, 2024"
901,2024-05-30,1,2024-05-30T04:00:00.000Z,04:00:00.000Z,"May 30, 2024"
902,2024-06-02,1,2024-06-02T04:00:00.000Z,04:00:00.000Z,"June 02, 2024"
903,2024-06-03,1,2024-06-03T04:00:00.000Z,04:00:00.000Z,"June 03, 2024"
904,2024-06-04,2,2024-06-04T04:00:00.000Z,04:00:00.000Z,"June 04, 2024"
905,2024-06-05,1,2024-06-05T04:00:00.000Z,04:00:00.000Z,"June 05, 2024"
906,2024-06-06,4,2024-06-06T04:00:00.000Z,04:00:00.000Z,"June 06, 2024"
907,2024-06-10,1,2024-06-10T04:00:00.000Z,04:00:00.000Z,"June 10, 2024"
908,2024-06-11,3,2024-06-11T04:00:00.000Z,04:00:00.000Z,"June 11, 2024"
909,2024-06-12,2,2024-06-12T04:00:00.000Z,04:00:00.000Z,"June 12, 2024"
910,2024-06-13,5,2024-06-13T04:00:00.000Z,04:00:00.000Z,"June 13, 2024"
911,2024-06-17,2,2024-06-17T04:00:00.000Z,04:00:00.000Z,"June 17, 2024"
912,2024-06-18,2,2024-06-18T04:00:00.000Z,04:00:00.000Z,"June 18, 2024"
913,2024-06-19,2,2024-06-19T04:00:00.000Z,04:00:00.000Z,"June 19, 2024"
914,2024-06-20,2,2024-06-20T04:00:00.000Z,04:00:00.000Z,"June 20, 2024"
915,2024-06-21,2,2024-06-21T04:00:00.000Z,04:00:00.000Z,"June 21, 2024"
916,2024-06-24,2,2024-06-24T04:00:00.000Z,04:00:00.000Z,"June 24, 2024"
917,2024-06-25,6,2024-06-25T04:00:00.000Z,04:00:00.000Z,"June 25, 2024"
918,2024-06-26,4,2024-06-26T04:00:00.000Z,04:00:00.000Z,"June 26, 2024"
919,2024-06-27,2,2024-06-27T04:00:00.000Z,04:00:00.000Z,"June 27, 2024"
920,2024-06-28,1,2024-06-28T04:00:00.000Z,04:00:00.000Z,"June 28, 2024"
921,2024-06-29,1,2024-06-29T04:00:00.000Z,04:00:00.000Z,"June 29, 2024"
922,2024-06-30,1,2024-06-30T04:00:00.000Z,04:00:00.000Z,"June 30, 2024"
923,2024-07-11,3,2024-07-11T04:00:00.000Z,04:00:00.000Z,"July 11, 2024"
924,2024-07-12,1,2024-07-12T04:00:00.000Z,04:00:00.000Z,"July 12, 2024"
925,2024-07-16,1,2024-07-16T04:00:00.000Z,04:00:00.000Z,"July 16, 2024"
926,2024-07-17,2,2024-07-17T04:00:00.000Z,04:00:00.000Z,"July 17, 2024"
927,2024-07-18,2,2024-07-18T04:00:00.000Z,04:00:00.000Z,"July 18, 2024"
928,2024-07-27,1,2024-07-27T04:00:00.000Z,04:00:00.000Z,"July 27, 2024"
929,2024-07-31,1,2024-07-31T04:00:00.000Z,04:00:00.000Z,"July 31, 2024"
930,2024-08-03,2,2024-08-03T04:00:00.000Z,04:00:00.000Z,"August 03, 2024"
931,2024-08-06,16,2024-08-06T04:00:00.000Z,04:00:00.000Z,"August 06, 2024"
932,2024-08-07,1,2024-08-07T04:00:00.000Z,04:00:00.000Z,"August 07, 2024"
933,2024-08-08,3,2024-08-08T04:00:00.000Z,04:00:00.000Z,"August 08, 2024"
934,2024-08-10,1,2024-08-10T04:00:00.000Z,04:00:00.000Z,"August 10, 2024"
935,2024-08-11,1,2024-08-11T04:00:00.000Z,04:00:00.000Z,"August 11, 2024"
936,2024-08-13,2,2024-08-13T04:00:00.000Z,04:00:00.000Z,"August 13, 2024"
937,2024-08-14,2,2024-08-14T04:00:00.000Z,04:00:00.000Z,"August 14, 2024"
938,2024-08-15,1,2024-08-15T04:00:00.000Z,04:00:00.000Z,"August 15, 2024"
939,2024-08-16,2,2024-08-16T04:00:00.000Z,04:00:00.000Z,"August 16, 2024"
940,2024-08-21,1,2024-08-21T04:00:00.000Z,04:00:00.000Z,"August 21, 2024"
941,2024-08-22,1,2024-08-22T04:00:00.000Z,04:00:00.000Z,"August 22, 2024"
942,2024-08-24,1,2024-08-24T04:00:00.000Z,04:00:00.000Z,"August 24, 2024"
943,2024-09-01,2,2024-09-01T04:00:00.000Z,04:00:00.000Z,"September 01, 2024"
944,2024-09-03,1,2024-09-03T04:00:00.000Z,04:00:00.000Z,"September 03, 2024"
945,2024-09-04,1,2024-09-04T04:00:00.000Z,04:00:00.000Z,"September 04, 2024"
946,2024-09-05,4,2024-09-05T04:00:00.000Z,04:00:00.000Z,"September 05, 2024"
947,2024-09-06,1,2024-09-06T04:00:00.000Z,04:00:00.000Z,"September 06, 2024"
948,2024-09-07,1,2024-09-07T04:00:00.000Z,04:00:00.000Z,"September 07, 2024"
949,2024-09-08,2,2024-09-08T04:00:00.000Z,04:00:00.000Z,"September 08, 2024"
950,2024-09-09,2,2024-09-09T04:00:00.000Z,04:00:00.000Z,"September 09, 2024"
951,2024-09-10,3,2024-09-10T04:00:00.000Z,04:00:00.000Z,"September 10, 2024"
952,2024-09-11,3,2024-09-11T04:00:00.000Z,04:00:00.000Z,"September 11, 2024"
953,2024-09-12,1,2024-09-12T04:00:00.000Z,04:00:00.000Z,"September 12, 2024"
954,2024-09-13,1,2024-09-13T04:00:00.000Z,04:00:00.000Z,"September 13, 2024"
955,2024-09-14,1,2024-09-14T04:00:00.000Z,04:00:00.000Z,"September 14, 2024"
956,2024-09-16,2,2024-09-16T04:00:00.000Z,04:00:00.000Z,"September 16, 2024"
957,2024-09-17,4,2024-09-17T04:00:00.000Z,04:00:00.000Z,"September 17, 2024"
958,2024-09-18,4,2024-09-18T04:00:00.000Z,04:00:00.000Z,"September 18, 2024"
959,2024-09-19,2,2024-09-19T04:00:00.000Z,04:00:00.000Z,"September 19, 2024"
960,2024-09-20,2,2024-09-20T04:00:00.000Z,04:00:00.000Z,"September 20, 2024"
961,2024-09-26,1,2024-09-26T04:00:00.000Z,04:00:00.000Z,"September 26, 2024"
962,2024-09-27,1,2024-09-27T04:00:00.000Z,04:00:00.000Z,"September 27, 2024"
963,2024-09-29,1,2024-09-29T04:00:00.000Z,04:00:00.000Z,"September 29, 2024"
964,2024-09-30,1,2024-09-30T04:00:00.000Z,04:00:00.000Z,"September 30, 2024"
965,2024-10-01,2,2024-10-01T04:00:00.000Z,04:00:00.000Z,"October 01, 2024"
966,2024-10-05,1,2024-10-05T04:00:00.000Z,04:00:00.000Z,"October 05, 2024"
967,2024-10-07,3,2024-10-07T04:00:00.000Z,04:00:00.000Z,"October 07, 2024"
968,2024-10-08,2,2024-10-08T04:00:00.000Z,04:00:00.000Z,"October 08, 2024"
969,2024-10-09,3,2024-10-09T04:00:00.000Z,04:00:00.000Z,"October 09, 2024"
970,2024-10-10,3,2024-10-10T04:00:00.000Z,04:00:00.000Z,"October 10, 2024"
971,2024-10-15,5,2024-10-15T04:00:00.000Z,04:00:00.000Z,"October 15, 2024"
972,2024-10-16,2,2024-10-16T04:00:00.000Z,04:00:00.000Z,"October 16, 2024"
973,2024-10-17,1,2024-10-17T04:00:00.000Z,04:00:00.000Z,"October 17, 2024"
974,2024-10-19,1,2024-10-19T04:00:00.000Z,04:00:00.000Z,"October 19, 2024"
975,2024-10-20,1,2024-10-20T04:00:00.000Z,04:00:00.000Z,"October 20, 2024"
976,2024-10-21,1,2024-10-21T04:00:00.000Z,04:00:00.000Z,"October 21, 2024"
977,2024-10-22,2,2024-10-22T04:00:00.000Z,04:00:00.000Z,"October 22, 2024"
978,2024-10-24,1,2024-10-24T04:00:00.000Z,04:00:00.000Z,"October 24, 2024"
979,2024-10-25,1,2024-10-25T04:00:00.000Z,04:00:00.000Z,"October 25, 2024"
980,2024-10-29,1,2024-10-29T04:00:00.000Z,04:00:00.000Z,"October 29, 2024"
981,2024-11-07,3,2024-11-07T05:00:00.000Z,05:00:00.000Z,"November 07, 2024"
982,2024-11-08,1,2024-11-08T05:00:00.000Z,05:00:00.000Z,"November 08, 2024"
983,2024-11-09,1,2024-11-09T05:00:00.000Z,05:00:00.000Z,"November 09, 2024"
984,2024-11-12,2,2024-11-12T05:00:00.000Z,05:00:00.000Z,"November 12, 2024"
985,2024-11-13,3,2024-11-13T05:00:00.000Z,05:00:00.000Z,"November 13, 2024"
986,2024-11-14,2,2024-11-14T05:00:00.000Z,05:00:00.000Z,"November 14, 2024"
987,2024-11-18,1,2024-11-18T05:00:00.000Z,05:00:00.000Z,"November 18, 2024"
988,2024-11-19,4,2024-11-19T05:00:00.000Z,05:00:00.000Z,"November 19, 2024"
989,2024-11-20,4,2024-11-20T05:00:00.000Z,05:00:00.000Z,"November 20, 2024"
990,2024-11-21,3,2024-11-21T05:00:00.000Z,05:00:00.000Z,"November 21, 2024"
991,2024-11-23,2,2024-11-23T05:00:00.000Z,05:00:00.000Z,"November 23, 2024"
992,2024-11-25,1,2024-11-25T05:00:00.000Z,05:00:00.000Z,"November 25, 2024"
993,2024-11-26,5,2024-11-26T05:00:00.000Z,05:00:00.000Z,"November 26, 2024"
994,2024-11-27,1,2024-11-27T05:00:00.000Z,05:00:00.000Z,"November 27, 2024"
995,2024-12-02,1,2024-12-02T05:00:00.000Z,05:00:00.000Z,"December 02, 2024"
996,2024-12-03,1,2024-12-03T05:00:00.000Z,05:00:00.000Z,"December 03, 2024"
997,2024-12-04,1,2024-12-04T05:00:00.000Z,05:00:00.000Z,"December 04, 2024"
998,2024-12-05,5,2024-12-05T05:00:00.000Z,05:00:00.000Z,"December 05, 2024"
999,2024-12-07,1,2024-12-07T05:00:00.000Z,05:00:00.000Z,"December 07, 2024"
1000,2024-12-09,1,2024-12-09T05:00:00.000Z,05:00:00.000Z,"December 09, 2024"
1001,2024-12-10,3,2024-12-10T05:00:00.000Z,05:00:00.000Z,"December 10, 2024"
1002,2024-12-11,6,2024-12-11T05:00:00.000Z,05:00:00.000Z,"December 11, 2024"
1003,2024-12-12,2,2024-12-12T05:00:00.000Z,05:00:00.000Z,"December 12, 2024"
1004,2024-12-14,2,2024-12-14T05:00:00.000Z,05:00:00.000Z,"December 14, 2024"
1005,2024-12-17,4,2024-12-17T05:00:00.000Z,05:00:00.000Z,"December 17, 2024"
1006,2024-12-18,4,2024-12-18T05:00:00.000Z,05:00:00.000Z,"December 18, 2024"
1007,2024-12-24,1,2024-12-24T05:00:00.000Z,05:00:00.000Z,"December 24, 2024"
1008,2024-12-31,1,2024-12-31T05:00:00.000Z,05:00:00.000Z,"December 31, 2024"
